identifier,tm_arrival,tm_service1,tm_service2,tm_arrival_queue1,tm_start_service1,tm_end_service1,tm_arrival_queue2,tm_start_service2,tm_end_service2
1830, 9127.971328, 1.108761, 0.631733, 9127.971328, 9127.971328, 9129.080089, 9129.080089, 9130.565332, 9131.197065
1831, 9128.576275, 1.485243, 0.131705, 9128.576275, 9129.080089, 9130.565332, 9130.565332, 9131.197065, 9131.328770
1832, 9131.904086, 0.984362, 0.326382, 9131.904086, 9131.904086, 9132.888448, 9132.888448, 9132.888448, 9133.214830
1833, 9144.551338, 1.917200, 2.636430, 9144.551338, 9144.551338, 9146.468538, 9146.468538, 9146.468538, 9158.236287
1834, 9148.229191, 5.626348, 1.589672, 9148.229191, 9148.229191, 9153.855539, 9153.855539, 9158.236287, 9161.238397
1835, 9153.021266, 1.401343, 0.242710, 9153.021266, 9153.855539, 9155.256883, 9155.256883, 9161.238397, 9161.481107
1836, 9153.873064, 0.409484, 0.626765, 9153.873064, 9155.256883, 9155.666367, 9155.666367, 9161.481107, 9162.948278
1837, 9154.096668, 1.484485, 2.464703, 9154.096668, 9155.666367, 9157.150852, 9157.150852, 9162.948278, 9165.412981
1838, 9154.683878, 0.209659, 2.555769, 9154.683878, 9157.150852, 9157.360511, 9157.360511, 9165.412981, 9168.205462
1839, 9159.247010, 1.189494, 0.943587, 9159.247010, 9159.247010, 9160.436504, 9160.436504, 9168.205462, 9174.095395
1840, 9159.746176, 0.222945, 0.057126, 9159.746176, 9160.436504, 9160.659449, 9160.659449, 9174.095395, 9174.152521
1841, 9162.104144, 0.840406, 1.054162, 9162.104144, 9162.104144, 9162.944550, 9162.944550, 9174.152521, 9175.206683
1842, 9166.097704, 0.236712, 0.812959, 9166.097704, 9166.097704, 9166.334416, 9166.334416, 9175.206683, 9176.019641
1843, 9168.558155, 1.941374, 1.802210, 9168.558155, 9168.558155, 9170.499530, 9170.499530, 9176.019641, 9177.821851
1844, 9169.451898, 2.622173, 0.455526, 9169.451898, 9170.499530, 9173.121703, 9173.121703, 9177.821851, 9178.277377
1845, 9171.051487, 0.382798, 1.384001, 9171.051487, 9173.121703, 9173.504501, 9173.504501, 9178.277377, 9179.661378
1846, 9184.229033, 0.564072, 0.091621, 9184.229033, 9184.229033, 9184.793105, 9184.793105, 9184.793105, 9184.884726
1847, 9189.863818, 0.332402, 0.542286, 9189.863818, 9189.863818, 9190.196220, 9190.196220, 9190.196220, 9190.738506
1848, 9193.290188, 0.346041, 0.403775, 9193.290188, 9193.290188, 9193.636229, 9193.636229, 9193.984051, 9194.387826
1849, 9193.354170, 0.347823, 0.042385, 9193.354170, 9193.636229, 9193.984051, 9193.984051, 9194.387826, 9194.430211
1850, 9217.762349, 1.013613, 0.909545, 9217.762349, 9217.762349, 9218.775962, 9218.775962, 9218.775962, 9219.685507
1851, 9223.327755, 1.059536, 0.213577, 9223.327755, 9223.327755, 9224.387292, 9224.387292, 9224.387292, 9224.600868
1852, 9225.233490, 0.350486, 0.966574, 9225.233490, 9225.233490, 9225.583976, 9225.583976, 9225.583976, 9226.550550
1853, 9235.804427, 0.915360, 0.705889, 9235.804427, 9235.804427, 9236.719787, 9236.719787, 9236.719787, 9237.857095
1854, 9237.299367, 0.431419, 2.441054, 9237.299367, 9237.299367, 9237.730786, 9237.730786, 9237.857095, 9240.298149
1855, 9241.225861, 0.415167, 0.608106, 9241.225861, 9241.225861, 9241.641028, 9241.641028, 9241.641028, 9242.249135
1856, 9246.279840, 1.133557, 0.783119, 9246.279840, 9246.279840, 9247.413397, 9247.413397, 9247.413397, 9248.622520
1857, 9247.528968, 0.426004, 0.572071, 9247.528968, 9247.528968, 9247.954972, 9247.954972, 9248.622520, 9249.194591
1858, 9266.703648, 1.582216, 0.325909, 9266.703648, 9266.703648, 9268.285864, 9268.285864, 9268.285864, 9268.611773
1859, 9273.599088, 0.153449, 0.375659, 9273.599088, 9273.599088, 9273.752537, 9273.752537, 9273.752537, 9274.128196
1860, 9277.679203, 1.894020, 0.093201, 9277.679203, 9277.679203, 9279.573222, 9279.573222, 9289.336874, 9289.430075
1861, 9278.675084, 4.791026, 0.778711, 9278.675084, 9279.573222, 9284.364249, 9284.364249, 9289.430075, 9291.447119
1862, 9278.951899, 4.189474, 2.796823, 9278.951899, 9284.364249, 9288.553723, 9288.553723, 9291.447119, 9294.661619
1863, 9280.880651, 0.602966, 0.221259, 9280.880651, 9288.553723, 9289.156689, 9289.156689, 9294.661619, 9294.882878
1864, 9287.876279, 0.180186, 0.274423, 9287.876279, 9289.156689, 9289.336874, 9289.336874, 9294.882878, 9295.157301
1865, 9289.445255, 1.238332, 0.318760, 9289.445255, 9289.445255, 9290.683587, 9290.683587, 9295.157301, 9295.476061
1866, 9293.323078, 0.417677, 0.595619, 9293.323078, 9293.323078, 9293.740755, 9293.740755, 9295.476061, 9296.071680
1867, 9299.831873, 2.444525, 0.209972, 9299.831873, 9299.831873, 9302.276398, 9302.276398, 9302.281437, 9302.491410
1868, 9300.403003, 0.005039, 0.061978, 9300.403003, 9302.276398, 9302.281437, 9302.281437, 9302.491410, 9302.553388
1869, 9306.183649, 2.351422, 1.042751, 9306.183649, 9306.183649, 9308.535071, 9308.535071, 9308.853955, 9309.896707
1870, 9306.665492, 0.318885, 0.195033, 9306.665492, 9308.535071, 9308.853955, 9308.853955, 9309.896707, 9310.091740
1871, 9323.446098, 0.348518, 0.121938, 9323.446098, 9323.446098, 9323.794616, 9323.794616, 9323.794616, 9323.916554
1872, 9326.797102, 2.839291, 1.533432, 9326.797102, 9326.797102, 9329.636393, 9329.636393, 9330.543977, 9332.077409
1873, 9327.613675, 0.620624, 2.002204, 9327.613675, 9329.636393, 9330.257017, 9330.257017, 9332.077409, 9336.018475
1874, 9329.709343, 0.286960, 1.262735, 9329.709343, 9330.257017, 9330.543977, 9330.543977, 9336.018475, 9337.281209
1875, 9332.376544, 1.938863, 0.441251, 9332.376544, 9332.376544, 9334.315406, 9334.315406, 9337.281209, 9337.722460
1876, 9339.474455, 1.416607, 0.349660, 9339.474455, 9339.474455, 9340.891062, 9340.891062, 9340.891062, 9341.240722
1877, 9346.276103, 0.355044, 0.113233, 9346.276103, 9346.276103, 9346.631146, 9346.631146, 9346.631146, 9346.744379
1878, 9351.009086, 0.579922, 1.308267, 9351.009086, 9351.009086, 9351.589008, 9351.589008, 9356.585235, 9358.017846
1879, 9351.568946, 2.817098, 0.925829, 9351.568946, 9351.589008, 9354.406106, 9354.406106, 9358.017846, 9358.943674
1880, 9352.390781, 1.988764, 1.728755, 9352.390781, 9354.406106, 9356.394870, 9356.394870, 9358.943674, 9360.672429
1881, 9352.883019, 0.190365, 0.665177, 9352.883019, 9356.394870, 9356.585235, 9356.585235, 9360.672429, 9361.337606
1882, 9357.186977, 0.124343, 1.146186, 9357.186977, 9357.186977, 9357.311321, 9357.311321, 9361.337606, 9362.483791
1883, 9367.670463, 2.993728, 0.147444, 9367.670463, 9367.670463, 9370.664191, 9370.664191, 9372.864131, 9373.011576
1884, 9370.514507, 1.323820, 1.000320, 9370.514507, 9370.664191, 9371.988010, 9371.988010, 9373.011576, 9374.011895
1885, 9371.391325, 0.876121, 0.494493, 9371.391325, 9371.988010, 9372.864131, 9372.864131, 9374.011895, 9374.506389
1886, 9375.474031, 0.438709, 0.046305, 9375.474031, 9375.474031, 9375.912740, 9375.912740, 9375.912740, 9375.959045
1887, 9383.824012, 0.245784, 0.015293, 9383.824012, 9383.824012, 9384.069796, 9384.069796, 9384.069796, 9384.085089
1888, 9390.592413, 0.870880, 0.111885, 9390.592413, 9390.592413, 9391.463294, 9391.463294, 9391.463294, 9391.575179
1889, 9401.254548, 2.063721, 0.740539, 9401.254548, 9401.254548, 9403.318269, 9403.318269, 9405.343508, 9406.084047
1890, 9402.882521, 1.202940, 0.529086, 9402.882521, 9403.318269, 9404.521209, 9404.521209, 9406.084047, 9406.613133
1891, 9403.960592, 0.822299, 2.858743, 9403.960592, 9404.521209, 9405.343508, 9405.343508, 9406.613133, 9409.471876
1892, 9414.554270, 0.086358, 0.292946, 9414.554270, 9414.554270, 9414.640627, 9414.640627, 9414.640627, 9414.933574
1893, 9419.912568, 1.514075, 0.103958, 9419.912568, 9419.912568, 9421.426643, 9421.426643, 9421.426643, 9421.530601
1894, 9421.774623, 0.078677, 0.448698, 9421.774623, 9421.774623, 9421.853299, 9421.853299, 9421.853299, 9422.301998
1895, 9428.555351, 0.096696, 0.879666, 9428.555351, 9428.555351, 9428.652047, 9428.652047, 9428.652047, 9429.531712
1896, 9436.995549, 0.256539, 2.260464, 9436.995549, 9436.995549, 9437.252088, 9437.252088, 9437.252088, 9439.512552
1897, 9441.767826, 1.530165, 1.202991, 9441.767826, 9441.767826, 9443.297991, 9443.297991, 9443.297991, 9444.500982
1898, 9447.589729, 0.959574, 1.991180, 9447.589729, 9447.589729, 9448.549303, 9448.549303, 9448.549303, 9450.792878
1899, 9449.941827, 0.252395, 2.064426, 9449.941827, 9449.941827, 9450.194222, 9450.194222, 9450.792878, 9452.857304
1900, 9453.810314, 1.558233, 1.378965, 9453.810314, 9453.810314, 9455.368547, 9455.368547, 9455.368547, 9456.747511
1901, 9457.523673, 0.823838, 0.282687, 9457.523673, 9457.523673, 9458.347511, 9458.347511, 9458.347511, 9458.630198
1902, 9466.944619, 0.550863, 1.577797, 9466.944619, 9466.944619, 9467.495482, 9467.495482, 9467.495482, 9469.073279
1903, 9476.106401, 0.032294, 1.523493, 9476.106401, 9476.106401, 9476.138695, 9476.138695, 9476.138695, 9477.662188
1904, 9485.045651, 0.274530, 0.155846, 9485.045651, 9485.045651, 9485.320180, 9485.320180, 9485.443141, 9485.598987
1905, 9485.101115, 0.122960, 0.027628, 9485.101115, 9485.320180, 9485.443141, 9485.443141, 9485.598987, 9485.626615
1906, 9492.023505, 0.741469, 0.246233, 9492.023505, 9492.023505, 9492.764974, 9492.764974, 9492.764974, 9493.011207
1907, 9499.131587, 4.549902, 0.854342, 9499.131587, 9499.131587, 9503.681489, 9503.681489, 9503.681489, 9504.535831
1908, 9504.803492, 0.148367, 1.167199, 9504.803492, 9504.803492, 9504.951859, 9504.951859, 9504.951859, 9506.119058
1909, 9511.861853, 2.280272, 1.367196, 9511.861853, 9511.861853, 9514.142125, 9514.142125, 9514.142125, 9515.509321
1910, 9521.086717, 0.079519, 2.262251, 9521.086717, 9521.086717, 9521.166237, 9521.166237, 9521.166237, 9523.428488
1911, 9524.264119, 1.579536, 0.172336, 9524.264119, 9524.264119, 9525.843656, 9525.843656, 9525.843656, 9526.015992
1912, 9527.750399, 0.053175, 0.814887, 9527.750399, 9527.750399, 9527.803574, 9527.803574, 9527.803574, 9528.788107
1913, 9528.416423, 0.169645, 1.799334, 9528.416423, 9528.416423, 9528.586068, 9528.586068, 9528.788107, 9530.587440
1914, 9530.850145, 0.443688, 2.440612, 9530.850145, 9530.850145, 9531.293833, 9531.293833, 9531.293833, 9533.734445
1915, 9536.005359, 0.833993, 0.201715, 9536.005359, 9536.005359, 9536.839352, 9536.839352, 9536.839352, 9537.041067
1916, 9543.585092, 0.150357, 0.859137, 9543.585092, 9543.585092, 9543.735449, 9543.735449, 9543.735449, 9544.594585
1917, 9544.809540, 1.434996, 1.520995, 9544.809540, 9544.809540, 9546.244536, 9546.244536, 9546.567165, 9548.088160
1918, 9545.551013, 0.322629, 0.228466, 9545.551013, 9546.244536, 9546.567165, 9546.567165, 9548.088160, 9548.316626
1919, 9550.989998, 0.016898, 1.136935, 9550.989998, 9550.989998, 9551.006896, 9551.006896, 9551.086555, 9554.983084
1920, 9550.999406, 0.079658, 0.546040, 9550.999406, 9551.006896, 9551.086555, 9551.086555, 9554.983084, 9555.529125
1921, 9551.981748, 0.920505, 2.766351, 9551.981748, 9551.981748, 9552.902253, 9552.902253, 9555.529125, 9560.432228
1922, 9552.129259, 0.373679, 0.287378, 9552.129259, 9552.902253, 9553.275932, 9553.275932, 9560.432228, 9560.719606
1923, 9553.042178, 1.061779, 0.965583, 9553.042178, 9553.275932, 9554.337711, 9554.337711, 9560.719606, 9561.685190
1924, 9554.042484, 0.403631, 2.632505, 9554.042484, 9554.337711, 9554.741343, 9554.741343, 9561.685190, 9564.317694
1925, 9556.494933, 1.863442, 0.253580, 9556.494933, 9556.494933, 9558.358375, 9558.358375, 9564.317694, 9564.571274
1926, 9559.068491, 0.273309, 0.718056, 9559.068491, 9559.068491, 9559.341800, 9559.341800, 9564.571274, 9565.289330
1927, 9569.436284, 1.485329, 0.045040, 9569.436284, 9569.436284, 9570.921613, 9570.921613, 9570.921613, 9570.966653
1928, 9573.004153, 1.182000, 1.044794, 9573.004153, 9573.004153, 9574.186153, 9574.186153, 9574.186153, 9575.230948
1929, 9579.430154, 0.263289, 1.143671, 9579.430154, 9579.430154, 9579.693443, 9579.693443, 9579.693443, 9584.038734
1930, 9579.979995, 2.816469, 0.047916, 9579.979995, 9579.979995, 9582.796463, 9582.796463, 9584.038734, 9584.086649
1931, 9581.257287, 0.385151, 0.576568, 9581.257287, 9582.796463, 9583.181614, 9583.181614, 9584.086649, 9584.663217
1932, 9587.326451, 2.295216, 3.277073, 9587.326451, 9587.326451, 9589.621667, 9589.621667, 9590.208861, 9594.244497
1933, 9587.597697, 0.587194, 1.386408, 9587.597697, 9589.621667, 9590.208861, 9590.208861, 9594.244497, 9595.956773
1934, 9590.931174, 0.758563, 0.771721, 9590.931174, 9590.931174, 9591.689737, 9591.689737, 9595.956773, 9596.728494
1935, 9595.504746, 0.325868, 0.244567, 9595.504746, 9595.504746, 9595.830614, 9595.830614, 9596.728494, 9596.973061
1936, 9600.113093, 0.339685, 0.812670, 9600.113093, 9600.113093, 9600.452778, 9600.452778, 9600.482366, 9601.295036
1937, 9600.229092, 0.029589, 2.377836, 9600.229092, 9600.452778, 9600.482366, 9600.482366, 9601.295036, 9603.842811
1938, 9602.172929, 0.169939, 0.248575, 9602.172929, 9602.172929, 9602.342867, 9602.342867, 9603.842811, 9604.091386
1939, 9607.232680, 0.730384, 1.238270, 9607.232680, 9607.232680, 9607.963064, 9607.963064, 9607.963064, 9609.301961
1940, 9608.039394, 0.100626, 0.382278, 9608.039394, 9608.039394, 9608.140020, 9608.140020, 9609.301961, 9609.684239
1941, 9613.983430, 3.463326, 0.304276, 9613.983430, 9613.983430, 9617.446756, 9617.446756, 9617.446756, 9617.751033
1942, 9620.834063, 0.375494, 1.810933, 9620.834063, 9620.834063, 9621.209557, 9621.209557, 9621.209557, 9623.020490
1943, 9640.912430, 0.051519, 0.624766, 9640.912430, 9640.912430, 9640.963949, 9640.963949, 9640.963949, 9641.588715
1944, 9642.090042, 0.477418, 0.380656, 9642.090042, 9642.090042, 9642.567460, 9642.567460, 9642.567460, 9642.948115
1945, 9650.808623, 0.336452, 0.095822, 9650.808623, 9650.808623, 9651.145075, 9651.145075, 9651.145075, 9651.240897
1946, 9654.481559, 0.378082, 0.044007, 9654.481559, 9654.481559, 9654.859641, 9654.859641, 9654.859641, 9654.903648
1947, 9656.819293, 1.518519, 0.507876, 9656.819293, 9656.819293, 9658.337812, 9658.337812, 9658.924626, 9659.432502
1948, 9657.471983, 0.586814, 2.240499, 9657.471983, 9658.337812, 9658.924626, 9658.924626, 9659.432502, 9661.673001
1949, 9664.121659, 1.073105, 0.008092, 9664.121659, 9664.121659, 9665.194764, 9665.194764, 9665.194764, 9665.202856
1950, 9665.466664, 2.867776, 0.270687, 9665.466664, 9665.466664, 9668.334440, 9668.334440, 9669.142399, 9669.413086
1951, 9667.788140, 0.113857, 1.461571, 9667.788140, 9668.334440, 9668.448297, 9668.448297, 9669.413086, 9670.874656
1952, 9668.111058, 0.694102, 0.568756, 9668.111058, 9668.448297, 9669.142399, 9669.142399, 9670.874656, 9671.443412
1953, 9676.192538, 0.287020, 0.792905, 9676.192538, 9676.192538, 9676.479558, 9676.479558, 9676.479558, 9677.272462
1954, 9683.467300, 0.320735, 2.318542, 9683.467300, 9683.467300, 9683.788035, 9683.788035, 9683.788035, 9686.106577
1955, 9690.081379, 0.242332, 2.157231, 9690.081379, 9690.081379, 9690.323711, 9690.323711, 9690.323711, 9694.548309
1956, 9691.860780, 0.819630, 1.763103, 9691.860780, 9691.860780, 9692.680410, 9692.680410, 9694.548309, 9696.311412
1957, 9692.813436, 1.247737, 1.193017, 9692.813436, 9692.813436, 9694.061173, 9694.061173, 9696.311412, 9697.504428
1958, 9697.887825, 0.392074, 0.266439, 9697.887825, 9697.887825, 9698.279899, 9698.279899, 9698.279899, 9698.546337
1959, 9701.315371, 0.236845, 1.946252, 9701.315371, 9701.315371, 9701.552216, 9701.552216, 9701.552216, 9705.215640
1960, 9702.296981, 1.717172, 0.580843, 9702.296981, 9702.296981, 9704.014154, 9704.014154, 9705.215640, 9705.796483
1961, 9708.087380, 0.142030, 0.481675, 9708.087380, 9708.087380, 9708.229410, 9708.229410, 9708.229410, 9708.711085
1962, 9731.710770, 0.965858, 0.605875, 9731.710770, 9731.710770, 9732.676628, 9732.676628, 9732.676628, 9733.282502
1963, 9738.586940, 1.514988, 6.041840, 9738.586940, 9738.586940, 9740.101929, 9740.101929, 9740.101929, 9746.355889
1964, 9745.322047, 0.212120, 0.615540, 9745.322047, 9745.322047, 9745.534166, 9745.534166, 9746.355889, 9746.971428
1965, 9760.332082, 0.563847, 0.363114, 9760.332082, 9760.332082, 9760.895928, 9760.895928, 9760.895928, 9761.259042
1966, 9761.466186, 0.220766, 0.067949, 9761.466186, 9761.466186, 9761.686951, 9761.686951, 9761.686951, 9761.754901
1967, 9765.634557, 2.181424, 0.544466, 9765.634557, 9765.634557, 9767.815981, 9767.815981, 9767.815981, 9768.360448
1968, 9785.107122, 0.686957, 2.488217, 9785.107122, 9785.107122, 9785.794079, 9785.794079, 9785.794079, 9789.779703
1969, 9786.010501, 1.497407, 0.139838, 9786.010501, 9786.010501, 9787.507908, 9787.507908, 9789.779703, 9789.919541
1970, 9792.034566, 0.833375, 0.583849, 9792.034566, 9792.034566, 9792.867942, 9792.867942, 9792.867942, 9793.451790
1971, 9796.441721, 1.595590, 1.288197, 9796.441721, 9796.441721, 9798.037310, 9798.037310, 9798.037310, 9799.325507
1972, 9800.856957, 1.172493, 0.416341, 9800.856957, 9800.856957, 9802.029449, 9802.029449, 9802.029449, 9802.445790
1973, 9806.838148, 1.634570, 0.053814, 9806.838148, 9806.838148, 9808.472717, 9808.472717, 9808.472717, 9808.526531
1974, 9820.107160, 0.173907, 0.408906, 9820.107160, 9820.107160, 9820.281067, 9820.281067, 9820.281067, 9820.689973
1975, 9827.736826, 0.079917, 0.267872, 9827.736826, 9827.736826, 9827.816744, 9827.816744, 9827.816744, 9829.857461
1976, 9828.025693, 1.772845, 2.961361, 9828.025693, 9828.025693, 9829.798538, 9829.798538, 9829.857461, 9832.818821
1977, 9837.603064, 0.363271, 0.307226, 9837.603064, 9837.603064, 9837.966335, 9837.966335, 9837.966335, 9838.273561
1978, 9838.881018, 0.328355, 0.325341, 9838.881018, 9838.881018, 9839.209373, 9839.209373, 9839.209373, 9839.534715
1979, 9841.246373, 0.036592, 2.616151, 9841.246373, 9841.246373, 9841.282965, 9841.282965, 9841.282965, 9843.899116
1980, 9844.343375, 0.240415, 0.544734, 9844.343375, 9844.343375, 9844.583789, 9844.583789, 9844.583789, 9845.128523
1981, 9847.621726, 0.009734, 1.951612, 9847.621726, 9847.621726, 9847.631460, 9847.631460, 9847.631460, 9849.583072
1982, 9850.477970, 1.313629, 2.932871, 9850.477970, 9850.477970, 9851.791599, 9851.791599, 9851.791599, 9854.724470
1983, 9864.329192, 1.521498, 0.376450, 9864.329192, 9864.329192, 9865.850690, 9865.850690, 9865.850690, 9866.227139
1984, 9870.450392, 0.284851, 1.196389, 9870.450392, 9870.450392, 9870.735243, 9870.735243, 9870.735243, 9871.931632
1985, 9875.437499, 0.452734, 0.835206, 9875.437499, 9875.437499, 9875.890233, 9875.890233, 9875.896510, 9876.731716
1986, 9875.693134, 0.006277, 0.063883, 9875.693134, 9875.890233, 9875.896510, 9875.896510, 9876.731716, 9876.795599
1987, 9887.405657, 0.766509, 0.834876, 9887.405657, 9887.405657, 9888.172166, 9888.172166, 9888.172166, 9889.007042
1988, 9899.411621, 1.392123, 0.141524, 9899.411621, 9899.411621, 9900.803744, 9900.803744, 9900.803744, 9900.945268
1989, 9906.987104, 0.719867, 0.216227, 9906.987104, 9906.987104, 9907.706971, 9907.706971, 9907.983134, 9908.199361
1990, 9907.022374, 0.097829, 0.528473, 9907.022374, 9907.706971, 9907.804801, 9907.804801, 9908.199361, 9909.109907
1991, 9907.317306, 0.178333, 0.250749, 9907.317306, 9907.804801, 9907.983134, 9907.983134, 9909.109907, 9909.452323
1992, 9908.593210, 0.382073, 0.300279, 9908.593210, 9908.593210, 9908.975283, 9908.975283, 9909.452323, 9909.752602
1993, 9909.297282, 0.091667, 0.094219, 9909.297282, 9909.297282, 9909.388949, 9909.388949, 9909.752602, 9909.846821
1994, 9911.841720, 0.214741, 0.051882, 9911.841720, 9911.841720, 9912.056460, 9912.056460, 9912.056460, 9912.108342
1995, 9924.637052, 0.984722, 0.338732, 9924.637052, 9924.637052, 9925.621774, 9925.621774, 9925.621774, 9925.960506
1996, 9927.830919, 0.328151, 0.403465, 9927.830919, 9927.830919, 9928.159070, 9928.159070, 9929.246138, 9932.773931
1997, 9927.898385, 1.087068, 2.045109, 9927.898385, 9928.159070, 9929.246138, 9929.246138, 9932.773931, 9937.235944
1998, 9929.560009, 1.423319, 1.300224, 9929.560009, 9929.560009, 9930.983329, 9930.983329, 9937.235944, 9938.536168
1999, 9929.788109, 0.662407, 1.183535, 9929.788109, 9930.983329, 9931.645736, 9931.645736, 9938.536168, 9939.719703
2000, 9929.972921, 0.804665, 0.243666, 9929.972921, 9931.645736, 9932.450401, 9932.450401, 9939.719703, 9939.963369
